"MSSubClass20","MSSubClass30","MSSubClass40","MSSubClass45","MSSubClass50","MSSubClass60","MSSubClass70","MSSubClass75","MSSubClass80","MSSubClass85","MSSubClass90","MSSubClass120","MSSubClass160","MSSubClass180","MSSubClass190","MSZoningC (all)","MSZoningFV","MSZoningRH","MSZoningRL","MSZoningRM","LotFrontage","LotArea","StreetGrvl","StreetPave","AlleyGrvl","AlleyPave","AlleyNone","LotShape","LandContourBnk","LandContourHLS","LandContourLow","LandContourLvl","Utilities","LotConfigCorner","LotConfigCulDSac","LotConfigFR2","LotConfigFR3","LotConfigInside","LandSlope","NeighborhoodBlmngtn","NeighborhoodBlueste","NeighborhoodBrDale","NeighborhoodBrkSide","NeighborhoodClearCr","NeighborhoodCollgCr","NeighborhoodCrawfor","NeighborhoodEdwards","NeighborhoodGilbert","NeighborhoodIDOTRR","NeighborhoodMeadowV","NeighborhoodMitchel","NeighborhoodNAmes","NeighborhoodNoRidge","NeighborhoodNPkVill","NeighborhoodNridgHt","NeighborhoodNWAmes","NeighborhoodOldTown","NeighborhoodSawyer","NeighborhoodSawyerW","NeighborhoodSomerst","NeighborhoodStoneBr","NeighborhoodSWISU","NeighborhoodTimber","NeighborhoodVeenker","Condition1Artery","Condition1Feedr","Condition1Norm","Condition1PosA","Condition1PosN","Condition1RRAe","Condition1RRAn","Condition1RRNe","Condition1RRNn","Condition2Artery","Condition2Feedr","Condition2Norm","Condition2PosA","Condition2PosN","Condition2RRAe","Condition2RRAn","Condition2RRNn","BldgType1Fam","BldgType2fmCon","BldgTypeDuplex","BldgTypeTwnhs","BldgTypeTwnhsE","HouseStyle1.5Fin","HouseStyle1.5Unf","HouseStyle1Story","HouseStyle2.5Fin","HouseStyle2.5Unf","HouseStyle2Story","HouseStyleSFoyer","HouseStyleSLvl","OverallQual","OverallCond","YearBuilt","YearRemodAdd","RoofStyleFlat","RoofStyleGable","RoofStyleGambrel","RoofStyleHip","RoofStyleMansard","RoofStyleShed","RoofMatlClyTile","RoofMatlCompShg","RoofMatlMembran","RoofMatlMetal","RoofMatlRoll","RoofMatlTar&Grv","RoofMatlWdShake","RoofMatlWdShngl","Exterior1stAsbShng","Exterior1stAsphShn","Exterior1stBrkComm","Exterior1stBrkFace","Exterior1stCBlock","Exterior1stCemntBd","Exterior1stHdBoard","Exterior1stImStucc","Exterior1stMetalSd","Exterior1stPlywood","Exterior1stStone","Exterior1stStucco","Exterior1stVinylSd","Exterior1stWd Sdng","Exterior1stWdShing","Exterior2ndAsbShng","Exterior2ndAsphShn","Exterior2ndBrk Cmn","Exterior2ndBrkFace","Exterior2ndCBlock","Exterior2ndCmentBd","Exterior2ndHdBoard","Exterior2ndImStucc","Exterior2ndMetalSd","Exterior2ndOther","Exterior2ndPlywood","Exterior2ndStone","Exterior2ndStucco","Exterior2ndVinylSd","Exterior2ndWd Sdng","Exterior2ndWd Shng","MasVnrTypeBrkCmn","MasVnrTypeBrkFace","MasVnrTypeNone","MasVnrTypeStone","MasVnrArea","ExterQual","ExterCond","FoundationBrkTil","FoundationCBlock","FoundationPConc","FoundationSlab","FoundationStone","FoundationWood","BsmtQual","BsmtCond","BsmtExposure","BsmtFinType1","BsmtFinSF1","BsmtFinType2","BsmtFinSF2","BsmtUnfSF","TotalBsmtSF","HeatingFloor","HeatingGasA","HeatingGasW","HeatingGrav","HeatingOthW","HeatingWall","HeatingQC","CentralAir","Electrical","X1stFlrSF","X2ndFlrSF","LowQualFinSF","GrLivArea","BsmtFullBath","BsmtHalfBath","FullBath","HalfBath","BedroomAbvGr","KitchenAbvGr","KitchenQual","TotRmsAbvGrd","Functional","Fireplaces","FireplaceQu","GarageType2Types","GarageTypeAttchd","GarageTypeBasment","GarageTypeBuiltIn","GarageTypeCarPort","GarageTypeDetchd","GarageTypeNone","GarageYrBlt","GarageFinish","GarageCars","GarageArea","GarageQual","GarageCond","PavedDrive","WoodDeckSF","OpenPorchSF","EnclosedPorch","X3SsnPorch","ScreenPorch","PoolArea","PoolQC","Fence","MiscFeatureGar2","MiscFeatureOthr","MiscFeatureShed","MiscFeatureTenC","MiscFeatureNone","MiscVal","MoSold","YrSold","SaleTypeCOD","SaleTypeCon","SaleTypeConLD","SaleTypeConLI","SaleTypeConLw","SaleTypeCWD","SaleTypeNew","SaleTypeOth","SaleTypeWD","SaleConditionAbnorml","SaleConditionAdjLand","SaleConditionAlloca","SaleConditionFamily","SaleConditionNormal","SaleConditionPartial","SalePrice"
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,71,7795,0,1,0,0,1,1,0,0,0,1,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,7,5,2004,2005,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,3,2,0,0,1,0,0,0,4,3,1,6,425,1,0,291,716,0,1,0,0,0,0,5,1,4,716,716,0,1432,1,0,2,1,3,1,4,6,7,1,4,0,1,0,0,0,0,0,2004,3,2,432,3,3,2,100,51,0,0,0,0,0,0,0,0,0,0,1,0,7,2009,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,12.1468532858702
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,94,13005,0,1,0,0,1,1,0,0,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,7,7,1980,1980,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,278,3,2,0,1,0,0,0,0,4,3,1,6,692,1,0,153,845,0,1,0,0,0,0,3,1,4,1153,1200,0,2353,1,0,2,1,4,1,5,10,7,1,3,0,1,0,0,0,0,0,1983,2,2,484,3,3,2,288,195,0,0,0,0,0,4,0,0,0,0,1,0,8,2009,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,12.4684369099977
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,75,9000,0,1,0,0,1,0,0,0,0,1,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,8,5,2006,2006,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,3,2,0,0,1,0,0,0,4,3,3,1,0,1,0,1088,1088,0,1,0,0,0,0,5,1,4,1088,871,0,1959,0,0,2,1,3,1,4,8,7,1,4,0,1,0,0,0,0,0,2006,2,3,1025,3,3,2,208,46,0,0,0,0,0,0,0,0,0,0,1,0,12,2007,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,12.5061772379805
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,90,9900,0,1,0,0,1,0,0,0,1,0,3,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,7,5,1993,1993,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,256,3,2,0,0,1,0,0,0,4,3,4,6,987,1,0,360,1347,0,1,0,0,0,0,5,1,4,1372,1274,0,2646,1,0,2,1,4,1,4,9,7,1,3,0,1,0,0,0,0,0,1993,2,3,656,3,3,2,340,60,144,0,0,0,0,0,0,0,0,0,1,0,4,2009,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,12.4684369099977
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,14115,0,1,0,0,1,0,0,0,0,1,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,7,5,1980,1980,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,225,2,2,0,1,0,0,0,0,4,3,3,6,1036,1,0,336,1372,0,1,0,0,0,0,3,1,4,1472,0,0,1472,1,0,2,0,3,1,3,6,7,2,3,0,1,0,0,0,0,0,1980,1,2,588,3,3,2,233,48,0,0,0,0,0,0,0,0,0,0,1,0,6,2009,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,12.1415341243926
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,111,16259,0,1,0,0,1,0,0,0,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,9,5,2006,2006,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,370,2,2,0,0,1,0,0,0,5,4,3,1,0,1,0,1249,1249,0,1,0,0,0,0,5,1,4,1249,1347,0,2596,0,0,3,1,4,1,4,9,7,0,0,0,1,0,0,0,0,0,2006,2,3,840,3,3,2,240,154,0,0,0,0,0,0,0,0,0,0,1,0,9,2006,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,12.7444443677961
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,99,12099,0,1,0,0,1,1,0,0,0,1,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,8,5,2004,2004,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,388,3,2,0,0,1,0,0,0,5,3,3,6,970,1,0,166,1136,0,1,0,0,0,0,5,1,4,1136,1332,0,2468,1,0,2,1,4,1,4,10,7,1,4,0,0,0,1,0,0,0,2004,3,3,872,3,3,2,184,154,0,0,0,0,0,0,0,0,0,0,1,0,6,2007,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,12.7770521921159
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,86,10380,0,1,0,0,1,1,0,0,0,1,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,7,5,1986,1987,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,172,3,2,0,1,0,0,0,0,3,3,4,2,28,5,1474,0,1502,0,1,0,0,0,0,5,1,4,1553,1177,0,2730,1,0,2,1,4,1,4,8,7,1,3,0,1,0,0,0,0,0,1987,3,2,576,3,3,2,201,96,0,0,0,0,0,3,0,0,0,0,1,0,8,2007,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,12.614865543731
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,49,5820,0,1,0,0,1,0,0,0,0,1,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3,8,1955,2005,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2,3,0,1,0,0,0,0,3,3,1,5,256,1,0,906,1162,0,1,0,0,0,0,5,1,4,1163,0,0,1163,1,0,1,0,3,1,3,6,7,0,0,0,1,0,0,0,0,0,1955,1,1,220,2,3,2,142,98,0,0,0,0,0,0,0,0,0,0,1,0,7,2006,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,11.7454251112085
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,96,11275,0,1,0,0,1,0,0,0,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,7,7,1967,2007,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,300,3,3,0,1,0,0,0,0,4,3,1,1,0,1,0,710,710,0,1,0,0,0,0,5,1,4,1898,1080,0,2978,0,0,2,1,5,1,4,11,7,1,4,0,0,0,1,0,0,0,1961,3,2,564,3,3,2,240,0,0,0,0,0,0,0,0,0,0,0,1,0,6,2010,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,12.3966930051388
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,50,5000,0,1,0,0,1,0,0,0,0,1,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,5,6,1941,1950,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2,2,0,1,0,0,0,0,3,3,3,4,116,1,0,604,720,0,1,0,0,0,0,1,0,2,803,0,0,803,0,0,1,0,2,1,3,5,7,0,0,0,0,0,0,0,1,0,1941,1,2,360,3,3,2,0,0,244,0,0,0,0,0,0,0,0,0,1,0,12,2007,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,11.3736633976367
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,32,10846,0,1,0,0,1,1,0,0,0,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,8,5,1993,1993,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,2,0,0,1,0,0,0,4,3,4,6,1619,1,0,100,1719,0,1,0,0,0,0,5,1,4,1719,0,0,1719,2,0,1,1,1,1,4,6,7,2,4,0,1,0,0,0,0,0,1993,3,2,473,3,3,2,122,30,0,0,0,0,0,0,0,0,0,0,1,0,5,2008,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,12.6884987947745
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,80,11600,0,1,0,0,1,0,0,0,0,1,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,6,5,1960,1960,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,175,2,2,0,1,0,0,0,0,3,3,1,3,565,1,0,818,1383,0,1,0,0,0,0,3,1,4,1383,0,0,1383,0,0,1,1,3,1,3,7,7,0,0,0,1,0,0,0,0,0,1960,2,1,292,3,3,2,0,45,0,0,0,0,0,0,0,0,0,0,1,0,4,2006,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,11.8862116747142
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,11888,0,1,0,1,0,1,1,0,0,0,3,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,6,6,1916,1994,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2,2,1,0,0,0,0,0,3,3,1,1,0,1,0,844,844,0,1,0,0,0,0,4,0,3,1445,689,0,2134,0,0,2,0,5,1,4,10,7,0,0,0,0,0,0,0,1,0,1930,1,2,441,3,3,2,0,60,268,0,0,0,0,0,0,0,0,0,1,0,7,2009,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,12.2760650173502
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,60,6402,0,1,0,0,1,0,0,0,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,5,5,1920,1950,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2,2,0,0,1,0,0,0,3,3,2,1,0,1,0,596,596,0,1,0,0,0,0,3,0,4,596,596,0,1192,0,0,1,0,3,1,3,6,7,0,0,0,0,0,0,0,1,0,1920,1,1,189,2,2,0,0,0,137,0,0,0,0,2,0,0,0,0,1,0,7,2009,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,11.2644641056717
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,10624,0,1,0,0,1,1,0,0,0,1,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,5,4,1964,1964,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,84,2,2,0,1,0,0,0,0,3,3,1,6,40,3,264,1424,1728,0,1,0,0,0,0,3,1,4,1728,0,0,1728,0,1,2,0,6,2,3,10,7,0,0,0,0,0,0,0,1,0,2002,1,1,352,3,3,2,155,0,0,0,0,0,0,0,0,0,0,0,1,0,11,2007,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,11.6868787720937
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,70,8176,0,1,0,0,1,0,0,0,0,1,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,5,6,1958,1992,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,2,0,1,0,0,0,0,3,3,1,3,846,1,0,210,1056,0,1,0,0,0,0,2,1,4,1056,0,0,1056,1,0,1,0,3,1,3,6,7,0,0,0,1,0,0,0,0,0,1958,2,1,308,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8,2007,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,11.8422292121128
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,85,10655,0,1,0,0,1,1,0,0,0,1,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,8,5,2003,2004,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,296,3,2,0,0,1,0,0,0,4,3,1,6,1124,0,479,1603,3206,0,1,0,0,0,0,5,1,4,1629,0,0,1629,1,0,2,0,3,1,4,7,7,1,4,0,1,0,0,0,0,0,2003,2,3,880,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10,2009,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,12.5567295171433
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,59,8198,0,1,0,0,1,0,0,0,0,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,7,5,2004,2004,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,146,3,2,0,0,1,0,0,0,4,3,3,6,720,1,0,638,1358,0,1,0,0,0,0,5,1,4,1358,0,0,1358,1,0,2,0,2,1,4,6,7,1,4,0,1,0,0,0,0,0,2004,2,2,484,3,3,2,192,30,0,0,0,0,0,0,0,0,0,0,1,0,7,2008,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,12.2404740722475
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,59,9042,0,1,0,0,1,1,0,0,0,1,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,6,5,1998,1998,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2,2,0,0,1,0,0,0,4,3,4,6,828,1,0,115,943,0,1,0,0,0,0,4,1,4,943,695,0,1638,1,0,2,1,3,1,3,7,7,2,3,0,1,0,0,0,0,0,1998,3,2,472,3,3,2,100,38,0,0,0,0,0,0,0,0,0,0,1,0,7,2008,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,12.1652506510099
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,164660,1,0,0,0,1,1,0,1,0,0,3,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,5,6,1965,1965,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2,2,0,1,0,0,0,0,3,3,4,5,1249,4,147,103,1499,0,1,0,0,0,0,5,1,4,1619,167,0,1786,2,0,2,0,3,1,3,7,7,2,4,0,1,0,0,0,0,0,1965,3,2,529,3,3,2,670,0,0,0,0,0,0,0,0,0,1,0,0,700,8,2008,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,12.3412589180852
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,86,14157,0,1,0,0,1,1,0,1,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,9,5,2005,2006,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,200,3,2,0,0,1,0,0,0,5,3,4,6,1249,1,0,673,1922,0,1,0,0,0,0,5,1,4,1922,0,0,1922,1,0,2,0,3,1,4,8,7,1,4,0,1,0,0,0,0,0,2005,3,3,676,3,3,2,178,51,0,0,0,0,0,0,0,0,0,0,1,0,7,2007,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,12.8411298019654
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,70,9135,0,1,0,0,1,0,0,0,0,1,3,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,7,5,2002,2003,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,113,3,2,0,0,1,0,0,0,4,3,3,6,810,1,0,726,1536,0,1,0,0,0,0,5,1,4,1536,0,0,1536,1,0,2,0,3,1,4,7,7,0,0,0,1,0,0,0,0,0,2002,2,2,532,3,3,2,192,74,0,0,0,0,0,0,0,0,0,0,1,0,12,2008,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,12.273731294004
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,91,14145,0,1,0,0,1,0,0,0,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,7,7,1984,1998,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,3,2,0,1,0,0,0,0,4,3,2,5,213,1,0,995,1208,0,1,0,0,0,0,5,1,4,1621,0,0,1621,1,0,2,0,3,1,4,8,7,0,0,0,1,0,0,0,0,0,1984,2,2,440,3,3,2,108,45,0,0,0,0,0,0,0,0,1,0,0,400,5,2006,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,12.2184951655287
